relation,inverseRelation,inverseScore
http://bias.org/vocab/tv/tv_program/seasons,http://bias.org/vocab/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/series,1.0
http://bias.org/vocab/broadcast/distributor/distributes,http://bias.org/vocab/broadcast/broadcast/distributor,1.0
http://bias.org/vocab/cvg/cvg_publisher/games_published,http://bias.org/vocab/cvg/computer_videogame/publisher,1.0
http://bias.org/vocab/periodicals/newspaper_circulation_area/newspapers,http://bias.org/vocab/book/newspaper/circulation_areas,0.71428573
http://bias.org/vocab/religion/religion/deities,http://bias.org/vocab/religion/deity/deity_of,0.75
http://bias.org/vocab/tv/tv_character/appeared_in_tv_program./tv/regular_tv_appearance/series,http://bias.org/vocab/tv/tv_program/regular_cast./tv/regular_tv_appearance/character,0.64285713
http://bias.org/vocab/ice_hockey/hockey_player/current_team./ice_hockey/hockey_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/ice_hockey/hockey_player/current_team./ice_hockey/hockey_roster_position/team,http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/player,1.0
http://bias.org/vocab/biology/animal_breed/place_of_origin,http://bias.org/vocab/biology/breed_origin/breeds_originating_here,0.875
http://bias.org/vocab/religion/religion/practices,http://bias.org/vocab/religion/religious_practice/practice_of,0.6
http://bias.org/vocab/interests/collection_category/parent_category,http://bias.org/vocab/interests/collection_category/sub_categories,0.75
http://bias.org/vocab/visual_art/artwork/art_genre,http://bias.org/vocab/visual_art/visual_art_genre/artworks,1.0
http://bias.org/vocab/business/consumer_company/brands./business/company_brand_relationship/brand,http://bias.org/vocab/business/brand/owner_s./business/company_brand_relationship/company,0.875
http://bias.org/vocab/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/character,http://bias.org/vocab/base/schemastaging/tv_character_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/actor,1.0
http://bias.org/vocab/broadcast/radio_station/owner,http://bias.org/vocab/broadcast/radio_station_owner/radio_stations,1.0
http://bias.org/vocab/cvg/computer_videogame/designers,http://bias.org/vocab/cvg/cvg_designer/games_designed,1.0
http://bias.org/vocab/education/academic/appointments_fellowships_etc./education/academic_post/institution,http://bias.org/vocab/education/academic_institution/visiting_scholars_fellows_etc./education/academic_post/person,1.0
http://bias.org/vocab/film/film_character/portrayed_in_films_dubbed./film/dubbing_performance/actor,http://bias.org/vocab/film/actor/dubbing_performances./film/dubbing_performance/character,0.75
http://bias.org/vocab/medicine/type_of_infectious_agent/diseases,http://bias.org/vocab/medicine/infectious_disease/infectious_agent_type,1.0
http://bias.org/vocab/base/activism/activism_issue/activist_organizations,http://bias.org/vocab/base/activism/organization/area_of_activism,0.75
http://bias.org/vocab/base/schemastaging/tv_program_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/character,http://bias.org/vocab/tv/tv_character/appeared_in_tv_program./tv/regular_tv_appearance/series,1.0
http://bias.org/vocab/base/schemastaging/tv_program_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/character,http://bias.org/vocab/base/schemastaging/tv_character_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/program,0.8
http://bias.org/vocab/astronomy/star_system_body/star_system,http://bias.org/vocab/astronomy/star_system/planetary_system,1.0
http://bias.org/vocab/fictional_universe/fictional_character/children,http://bias.org/vocab/fictional_universe/fictional_character/married_to./fictional_universe/marriage_of_fictional_characters/spouses,1.0
http://bias.org/vocab/fictional_universe/fictional_character/children,http://bias.org/vocab/fictional_universe/fictional_character/romantically_involved_with./fictional_universe/romantic_involvement/partner,1.0
http://bias.org/vocab/fictional_universe/fictional_character/children,http://bias.org/vocab/fictional_universe/fictional_character/siblings./fictional_universe/sibling_relationship_of_fictional_characters/siblings,1.0
http://bias.org/vocab/fictional_universe/fictional_character/children,http://bias.org/vocab/fictional_universe/fictional_character/parents,1.0
http://bias.org/vocab/tv/tv_series_episode/writer,http://bias.org/vocab/film/producer/film,0.6666667
http://bias.org/vocab/tv/tv_series_episode/writer,http://bias.org/vocab/tv/tv_writer/episodes_written,1.0
http://bias.org/vocab/royalty/noble_person/titles./royalty/noble_title_tenure/noble_title,http://bias.org/vocab/royalty/noble_title/holders./royalty/noble_title_tenure/noble_person,1.0
http://bias.org/vocab/base/activism/organization/area_of_activism,http://bias.org/vocab/base/activism/activism_issue/activist_organizations,1.0
http://bias.org/vocab/american_football/football_player/games./american_football/player_game_statistics/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/american_football/football_player/games./american_football/player_game_statistics/team,http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/player,0.6
http://bias.org/vocab/american_football/football_player/games./american_football/player_game_statistics/team,http://bias.org/vocab/american_football/football_team/historical_roster./american_football/football_historical_roster_position/player,0.6
http://bias.org/vocab/american_football/football_player/games./american_football/player_game_statistics/team,http://bias.org/vocab/american_football/football_team/historical_roster./sports/sports_team_roster/player,0.6
http://bias.org/vocab/fictional_universe/fictional_character/married_to./fictional_universe/marriage_of_fictional_characters/spouses,http://bias.org/vocab/fictional_universe/fictional_character/romantically_involved_with./fictional_universe/romantic_involvement/partner,1.0
http://bias.org/vocab/fictional_universe/fictional_character/married_to./fictional_universe/marriage_of_fictional_characters/spouses,http://bias.org/vocab/fictional_universe/fictional_character/siblings./fictional_universe/sibling_relationship_of_fictional_characters/siblings,0.6666667
http://bias.org/vocab/cvg/cvg_designer/games_designed,http://bias.org/vocab/cvg/computer_videogame/designers,1.0
http://bias.org/vocab/comic_books/comic_book_fictional_universe/characters_primarily_appearing_in_this_universe,http://bias.org/vocab/comic_books/comic_book_character/primary_universe,1.0
http://bias.org/vocab/biology/animal_breed/registered_with./biology/breed_registration/registry,http://bias.org/vocab/biology/breed_registry/recognized_breeds./biology/breed_registration/breed,0.75
http://bias.org/vocab/aviation/airline_alliance/member_airlines,http://bias.org/vocab/aviation/airline/alliance,0.8333333
http://bias.org/vocab/visual_art/artwork/art_form,http://bias.org/vocab/visual_art/visual_art_form/artworks,1.0
http://bias.org/vocab/computer/operating_system/developer,http://bias.org/vocab/computer/operating_system_developer/operating_systems_developed,0.71428573
http://bias.org/vocab/computer/operating_system/developer,http://bias.org/vocab/computer/software_developer/software,0.5714286
http://bias.org/vocab/aviation/aircraft_type/aircraft_of_this_type,http://bias.org/vocab/aviation/aircraft_model/aircraft_type,1.0
http://bias.org/vocab/metropolitan_transit/transit_system/area_served,http://bias.org/vocab/government/governmental_jurisdiction/agencies,1.0
http://bias.org/vocab/tv/tv_series_episode/producers./tv/tv_producer_episode_credit/producer,http://bias.org/vocab/tv/tv_producer/tv_episodes_produced./tv/tv_producer_episode_credit/episode,0.6666667
http://bias.org/vocab/sports/sports_award_winner/awards./sports/sports_award/season,http://bias.org/vocab/sports/sports_league_season/awards./sports/sports_award/award_winner,1.0
http://bias.org/vocab/book/written_work/author,http://bias.org/vocab/book/author/works_written,0.75
http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/character,http://bias.org/vocab/film/film_character/portrayed_in_films_dubbed./film/dubbing_performance/film,0.6666667
http://bias.org/vocab/film/film/dubbing_performances./film/dubbing_performance/character,http://bias.org/vocab/film/film_character/portrayed_in_films./film/performance/film,0.6666667
http://bias.org/vocab/government/government_office_or_title/category,http://bias.org/vocab/government/government_office_category/offices,0.7692308
http://bias.org/vocab/government/government_office_or_title/category,http://bias.org/vocab/government/government_office_category/officeholders./government/government_position_held/office_position_or_title,0.53846157
http://bias.org/vocab/media_common/literary_genre/books_in_this_genre,http://bias.org/vocab/book/book/genre,0.8333333
http://bias.org/vocab/education/academic/advisees,http://bias.org/vocab/education/academic/advisors,1.0
http://bias.org/vocab/education/academic/advisees,http://bias.org/vocab/influence/influence_node/influenced_by,0.6666667
http://bias.org/vocab/education/academic/advisees,http://bias.org/vocab/influence/influence_node/peers./influence/peer_relationship/peers,0.6666667
http://bias.org/vocab/astronomy/star_system/planetary_system,http://bias.org/vocab/astronomy/star_system_body/star_system,1.0
http://bias.org/vocab/broadcast/content/broadcast,http://bias.org/vocab/broadcast/broadcast/content,1.0
http://bias.org/vocab/business/sponsored_recipient/sponsorship./business/sponsorship/sponsored_by,http://bias.org/vocab/business/sponsor/sponsorship./business/sponsorship/sponsored_recipient,0.75
http://bias.org/vocab/user/robert/military/military_person/participated_in_conflicts,http://bias.org/vocab/military/military_conflict/military_personnel_involved,1.0
http://bias.org/vocab/sports/pro_athlete/teams./american_football/football_roster_position/position,http://bias.org/vocab/american_football/football_position/players,1.0
http://bias.org/vocab/sports/pro_athlete/teams./american_football/football_roster_position/position,http://bias.org/vocab/user/szaijan/fantasy_football/position/player,1.0
http://bias.org/vocab/fictional_universe/fictional_character/rank,http://bias.org/vocab/fictional_universe/character_rank/characters_of_this_rank,1.0
http://bias.org/vocab/base/contractbridge/bridge_tournament/standing./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/tournament,0.8333333
http://bias.org/vocab/base/contractbridge/bridge_tournament/standing./base/contractbridge/bridge_tournament_standings/first_place,http://bias.org/vocab/base/contractbridge/bridge_player/second_place_finish./base/contractbridge/bridge_tournament_standings/tournament,1.0
http://bias.org/vocab/cvg/computer_videogame/sequel,http://bias.org/vocab/cvg/computer_videogame/prequel,0.6666667
http://bias.org/vocab/royalty/noble_title/holders./royalty/noble_title_tenure/noble_person,http://bias.org/vocab/royalty/noble_person/titles./royalty/noble_title_tenure/noble_title,1.0
http://bias.org/vocab/common/resource/annotations./common/webpage/topic,http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,0.75
http://bias.org/vocab/common/resource/annotations./common/webpage/topic,http://bias.org/vocab/award/award_winning_work/awards_won./award/award_honor/award_winner,0.75
http://bias.org/vocab/common/resource/annotations./common/webpage/topic,http://bias.org/vocab/common/topic/webpage./common/webpage/resource,1.0
http://bias.org/vocab/baseball/baseball_player/current_team./baseball/baseball_roster_position/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/player,1.0
http://bias.org/vocab/base/petbreeds/dog_coat_color/dog_breeds,http://bias.org/vocab/base/petbreeds/dog_breed/color,1.0
http://bias.org/vocab/american_football/football_coach_position/coaches_holding_this_position./american_football/football_historical_coach_position/coach,http://bias.org/vocab/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/position,1.0
http://bias.org/vocab/book/written_work/subjects,http://bias.org/vocab/book/book_subject/works,1.0
http://bias.org/vocab/base/petbreeds/dog_breed_group/dog_breeds,http://bias.org/vocab/base/petbreeds/dog_breed/group,1.0
http://bias.org/vocab/computer/computer/manufacturer,http://bias.org/vocab/computer/computer_manufacturer_brand/computer_models,0.6666667
http://bias.org/vocab/ice_hockey/hockey_player/former_team_s./ice_hockey/hockey_previous_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/ice_hockey/hockey_player/former_team_s./ice_hockey/hockey_previous_roster_position/team,http://bias.org/vocab/ice_hockey/hockey_team/historical_roster./ice_hockey/hockey_previous_roster_position/player,0.75
http://bias.org/vocab/ice_hockey/hockey_player/former_team_s./ice_hockey/hockey_previous_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_previous_roster_position/player,0.75
http://bias.org/vocab/religion/religion/texts,http://bias.org/vocab/religion/religious_text/religious_text_of,0.71428573
http://bias.org/vocab/music/album/artist,http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/honored_for,0.6
http://bias.org/vocab/music/album/artist,http://bias.org/vocab/film/music_contributor/film,0.8
http://bias.org/vocab/music/album/artist,http://bias.org/vocab/music/artist/album,1.0
http://bias.org/vocab/broadcast/broadcast/content,http://bias.org/vocab/broadcast/content/broadcast,1.0
http://bias.org/vocab/sports/sports_league/sport,http://bias.org/vocab/sports/sport/leagues,0.5714286
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/position,1.0
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/ice_hockey/hockey_player/current_team./ice_hockey/hockey_roster_position/position,1.0
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/ice_hockey/hockey_player/hockey_position,1.0
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/ice_hockey/hockey_player/current_team./sports/sports_team_roster/position,1.0
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/position,1.0
http://bias.org/vocab/sports/sports_league_draft/picks./sports/sports_league_draft_pick/player,http://bias.org/vocab/sports/drafted_athlete/drafted./sports/sports_league_draft_pick/draft,0.75
http://bias.org/vocab/broadcast/radio_station_owner/radio_stations,http://bias.org/vocab/broadcast/radio_station/owner,1.0
http://bias.org/vocab/cvg/game_series/games_in_series,http://bias.org/vocab/cvg/computer_videogame/game_series,1.0
http://bias.org/vocab/biology/breed_group/breeds_in_this_group./biology/breed_registration/breed,http://bias.org/vocab/base/petbreeds/dog_breed/group,1.0
http://bias.org/vocab/theater/play/genre,http://bias.org/vocab/theater/theater_genre/plays_in_this_genre,1.0
http://bias.org/vocab/architecture/building/building_function,http://bias.org/vocab/architecture/building_function/buildings,0.6666667
http://bias.org/vocab/people/appointee/position./people/appointment/appointed_role,http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/office_holder,1.0
http://bias.org/vocab/people/appointee/position./people/appointment/appointed_role,http://bias.org/vocab/people/appointed_role/appointment./people/appointment/appointee,1.0
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/player,http://bias.org/vocab/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,1.0
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,1.0
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/player,http://bias.org/vocab/baseball/baseball_player/current_team./sports/sports_team_roster/team,1.0
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/player,http://bias.org/vocab/baseball/baseball_player/current_team./baseball/baseball_roster_position/team,1.0
http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/team,1.0
http://bias.org/vocab/dining/cuisine/dishes,http://bias.org/vocab/food/dish/cuisine,1.0
http://bias.org/vocab/user/szaijan/fantasy_football/player/position,http://bias.org/vocab/american_football/football_position/players,1.0
http://bias.org/vocab/user/szaijan/fantasy_football/player/position,http://bias.org/vocab/user/szaijan/fantasy_football/position/player,1.0
http://bias.org/vocab/media_common/dedicated_work/dedication./media_common/dedication/dedicated_to,http://bias.org/vocab/media_common/dedicatee/dedications./media_common/dedication/work_dedicated,1.0
http://bias.org/vocab/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/team,http://bias.org/vocab/business/employer/employees./business/employment_tenure/person,1.0
http://bias.org/vocab/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/team,http://bias.org/vocab/american_football/football_team/historical_coaching_staff./american_football/football_historical_coach_position/coach,1.0
http://bias.org/vocab/common/topic/webpage./common/webpage/resource,http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/nominated_for,0.75
http://bias.org/vocab/common/topic/webpage./common/webpage/resource,http://bias.org/vocab/common/resource/annotations./common/webpage/topic,1.0
http://bias.org/vocab/media_common/dedicator/dedications./media_common/dedication/work_dedicated,http://bias.org/vocab/award/award_nominated_work/award_nominations./award/award_nomination/award_nominee,0.6666667
http://bias.org/vocab/media_common/dedicator/dedications./media_common/dedication/work_dedicated,http://bias.org/vocab/film/film/directed_by,0.6666667
http://bias.org/vocab/media_common/dedicator/dedications./media_common/dedication/work_dedicated,http://bias.org/vocab/media_common/dedicated_work/dedication./media_common/dedication/dedicated_by,0.6666667
http://bias.org/vocab/dining/cuisine/ingredients,http://bias.org/vocab/food/ingredient/cuisine,0.6
http://bias.org/vocab/base/newsevents/news_reported_event/news_report_s./base/newsevents/news_report/news_reporting_organisation,http://bias.org/vocab/base/newsevents/news_reporting_organisation/news_reports./base/newsevents/news_report/event,0.6363636
http://bias.org/vocab/metropolitan_transit/transit_line/service_type,http://bias.org/vocab/metropolitan_transit/transit_service_type/transit_lines,1.0
http://bias.org/vocab/computer/programming_language/language_designers,http://bias.org/vocab/computer/programming_language_designer/languages_designed,1.0
http://bias.org/vocab/food/dish/ingredients,http://bias.org/vocab/food/ingredient/dishes,1.0
http://bias.org/vocab/fictional_universe/fictional_character/based_on,http://bias.org/vocab/fictional_universe/person_in_fiction/representations_in_fiction,1.0
http://bias.org/vocab/base/wrestling/solo_wrestler_or_team/members,http://bias.org/vocab/base/wrestling/professional_wrestler/member_of_team,1.0
http://bias.org/vocab/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/position,http://bias.org/vocab/business/job_title/people_with_this_title./business/employment_tenure/person,1.0
http://bias.org/vocab/american_football/football_coach/coaching_history./american_football/football_historical_coach_position/position,http://bias.org/vocab/american_football/football_coach_position/coaches_holding_this_position./american_football/football_historical_coach_position/coach,1.0
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,1.0
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/ice_hockey/hockey_player/current_team./ice_hockey/hockey_roster_position/team,1.0
http://bias.org/vocab/ice_hockey/hockey_team/current_roster./ice_hockey/hockey_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./ice_hockey/hockey_roster_position/team,1.0
http://bias.org/vocab/medicine/drug_ingredient/more_general_ingredient,http://bias.org/vocab/medicine/drug_ingredient/more_specific_ingredient,0.71428573
http://bias.org/vocab/medicine/drug_ingredient/more_general_ingredient,http://bias.org/vocab/medicine/drug/active_moieties,0.71428573
http://bias.org/vocab/medicine/drug_ingredient/more_general_ingredient,http://bias.org/vocab/medicine/drug_ingredient/active_moiety_of_drug,0.71428573
http://bias.org/vocab/transportation/bridge/bridge_type,http://bias.org/vocab/transportation/bridge_type/bridges_of_this_type,1.0
http://bias.org/vocab/tv/tv_writer/episodes_written,http://bias.org/vocab/film/film/produced_by,0.6666667
http://bias.org/vocab/tv/tv_writer/episodes_written,http://bias.org/vocab/film/film/written_by,0.6666667
http://bias.org/vocab/tv/tv_writer/episodes_written,http://bias.org/vocab/tv/tv_series_episode/writer,1.0
http://bias.org/vocab/fictional_universe/fictional_character/romantically_involved_with./fictional_universe/romantic_involvement/partner,http://bias.org/vocab/fictional_universe/fictional_character/married_to./fictional_universe/marriage_of_fictional_characters/spouses,0.75
http://bias.org/vocab/architecture/structure/owner./architecture/ownership/owner,http://bias.org/vocab/architecture/architectural_structure_owner/structures_owned./architecture/ownership/structure,1.0
http://bias.org/vocab/base/collectives/collective/members./base/collectives/collective_membership/member,http://bias.org/vocab/award/award_nominee/award_nominations./award/award_nomination/award_nominee,1.0
http://bias.org/vocab/base/collectives/collective/members./base/collectives/collective_membership/member,http://bias.org/vocab/award/award_winner/awards_won./award/award_honor/award_winner,1.0
http://bias.org/vocab/base/collectives/collective/members./base/collectives/collective_membership/member,http://bias.org/vocab/base/collectives/collective_member/member_of./base/collectives/collective_membership/collective,1.0
http://bias.org/vocab/dining/cuisine/restaurant,http://bias.org/vocab/dining/restaurant/cuisine,0.8
http://bias.org/vocab/fictional_universe/person_in_fiction/representations_in_fiction,http://bias.org/vocab/fictional_universe/fictional_character/based_on,1.0
http://bias.org/vocab/language/language_dialect/language,http://bias.org/vocab/language/human_language/dialects,0.6666667
http://bias.org/vocab/fictional_universe/ethnicity_in_fiction/characters_of_this_ethnicity,http://bias.org/vocab/fictional_universe/fictional_character/ethnicity,1.0
http://bias.org/vocab/government/governmental_body/body_this_is_a_component_of,http://bias.org/vocab/government/governmental_body/component_bodies,1.0
http://bias.org/vocab/base/schemastaging/tv_character_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/actor,http://bias.org/vocab/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/character,1.0
http://bias.org/vocab/base/patronage/client/related_patron./base/patronage/patron_client_relationship/patron,http://bias.org/vocab/influence/influence_node/influenced_by,1.0
http://bias.org/vocab/base/patronage/client/related_patron./base/patronage/patron_client_relationship/patron,http://bias.org/vocab/influence/influence_node/peers./influence/peer_relationship/peers,1.0
http://bias.org/vocab/fictional_universe/fictional_setting/fictional_characters_born_here,http://bias.org/vocab/fictional_universe/fictional_character/place_of_birth,1.0
http://bias.org/vocab/base/fight/crime_type/victims_of_this_crime_type,http://bias.org/vocab/base/crime/crime_victim/crime_type,0.8888889
http://bias.org/vocab/biology/breed_registry/recognized_breeds./biology/breed_registration/breed,http://bias.org/vocab/biology/animal_breed/registered_with./biology/breed_registration/registry,0.75
http://bias.org/vocab/fictional_universe/fictional_character/place_of_birth,http://bias.org/vocab/fictional_universe/fictional_setting/fictional_characters_born_here,1.0
http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_roster_position/position,http://bias.org/vocab/sports/sports_position/players./sports/sports_team_roster/player,1.0
http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_roster_position/position,http://bias.org/vocab/basketball/basketball_position/players,0.5555556
http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_roster_position/position,http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/player,0.7777778
http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_roster_position/position,http://bias.org/vocab/basketball/basketball_position/player_roster_position./basketball/basketball_roster_position/player,0.6666667
http://bias.org/vocab/sports/pro_athlete/teams./basketball/basketball_roster_position/position,http://bias.org/vocab/basketball/basketball_position/player_roster_position./sports/sports_team_roster/player,0.6666667
http://bias.org/vocab/aviation/airline/alliance,http://bias.org/vocab/aviation/airline_alliance/member_airlines,1.0
http://bias.org/vocab/education/school_mascot/school,http://bias.org/vocab/education/educational_institution/mascot,0.8333333
http://bias.org/vocab/base/events/type_of_festival/recurring_festivals_of_this_type,http://bias.org/vocab/base/events/festival_series/type_of_festival,0.8
http://bias.org/vocab/transportation/bridge_type/bridges_of_this_type,http://bias.org/vocab/transportation/bridge/bridge_type,1.0
http://bias.org/vocab/broadcast/producer/produces,http://bias.org/vocab/broadcast/content/producer,0.75
http://bias.org/vocab/book/newspaper/owner,http://bias.org/vocab/book/periodical_publisher/periodicals_published./book/periodical_publisher_period/periodical,1.0
http://bias.org/vocab/book/newspaper/owner,http://bias.org/vocab/book/newspaper_owner/newspapers_owned,1.0
http://bias.org/vocab/education/school/school_district,http://bias.org/vocab/education/school_district/schools,1.0
http://bias.org/vocab/education/academic_institution/visiting_scholars_fellows_etc./education/academic_post/person,http://bias.org/vocab/education/academic/appointments_fellowships_etc./education/academic_post/institution,1.0
http://bias.org/vocab/business/consumer_company/products./business/company_product_relationship/consumer_product,http://bias.org/vocab/business/consumer_product/company./business/company_product_relationship/company,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/people/person/employment_history./business/employment_tenure/company,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/user/szaijan/fantasy_football/player/nfl_team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/american_football/football_player/passing./american_football/player_passing_statistics/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/american_football/football_player/current_team./sports/sports_team_roster/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/american_football/football_player/games./american_football/player_game_statistics/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/american_football/football_player/rushing./american_football/player_rushing_statistics/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/american_football/football_player/current_team./american_football/football_roster_position/team,1.0
http://bias.org/vocab/american_football/football_team/current_roster./sports/sports_team_roster/player,http://bias.org/vocab/sports/pro_athlete/teams./american_football/football_roster_position/team,1.0
http://bias.org/vocab/award/award/presented_by,http://bias.org/vocab/award/award_presenting_organization/awards_presented,0.75
http://bias.org/vocab/computer/programming_language/dialects,http://bias.org/vocab/computer/programming_language/influenced_by,1.0
http://bias.org/vocab/computer/programming_language/dialects,http://bias.org/vocab/computer/programming_language/parent_language,1.0
http://bias.org/vocab/architecture/structure/architect,http://bias.org/vocab/architecture/architect/structures_designed,1.0
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player,http://bias.org/vocab/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/team,1.0
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./sports/sports_team_roster/team,1.0
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player,http://bias.org/vocab/baseball/baseball_player/current_team./sports/sports_team_roster/team,1.0
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player,http://bias.org/vocab/baseball/baseball_player/current_team./baseball/baseball_roster_position/team,1.0
http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player,http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/team,1.0
http://bias.org/vocab/location/country/currency_formerly_used,http://bias.org/vocab/finance/currency/countries_formerly_used,1.0
http://bias.org/vocab/base/folklore/mythology/mythical_creatures,http://bias.org/vocab/base/folklore/mythical_creature/mythology,1.0
http://bias.org/vocab/tv/tv_program/regular_cast./tv/regular_tv_appearance/seasons,http://bias.org/vocab/tv/tv_series_season/series,0.8
http://bias.org/vocab/tv/tv_program/regular_cast./tv/regular_tv_appearance/seasons,http://bias.org/vocab/tv/tv_series_season/regular_cast./tv/regular_tv_appearance/series,1.0
http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/team,http://bias.org/vocab/baseball/baseball_team/current_roster./sports/sports_team_roster/player,1.0
http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/team,http://bias.org/vocab/sports/sports_team/roster./baseball/baseball_roster_position/player,1.0
http://bias.org/vocab/sports/pro_athlete/teams./baseball/baseball_roster_position/team,http://bias.org/vocab/baseball/baseball_team/current_roster./baseball/baseball_roster_position/player,1.0
http://bias.org/vocab/base/thoroughbredracing/thoroughbred_racehorse_origin/horses_from_this_location,http://bias.org/vocab/base/thoroughbredracing/thoroughbred_racehorse/country,1.0
http://bias.org/vocab/american_football/football_player/rushing./american_football/player_rushing_statistics/team,http://bias.org/vocab/sports/sports_team/roster./sports/sports_team_roster/player,1.0
