relation,option,tailEntities,tailEntitiesForOption,optionRepresented
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/04p5cr,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/06qv_,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0n2bh,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/07c72,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0d68qy,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/06zsk51,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02czd5,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/072kp,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01s81,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01b9w3,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0828jw,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01cvtf,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/06k176,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/04mx8h4,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/030p35,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/097h2,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/019g8j,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0g60z,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0gvsh7l,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02rzdcp,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02h2vv,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0kfv9,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03ln8b,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0fpxp,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0cs134,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02hct1,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01y6dz,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/099pks,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02pqs8l,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/05lfwd,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02nf2c,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0358x_,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01b64v,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0h95b81,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0431v3,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01hvv0,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/030k94,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03_8kz,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0584r4,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03_b1g,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0h3mh3q,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/063ykwt,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02xhwm,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0557yqh,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0gj50,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01b65l,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01b7h8,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01g03q,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02md2d,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01fs__,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/030cx,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03nt59,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0124k9,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/053x8hr,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0304nh,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/015w8_,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03y3bp7,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0cwrr,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/025x1t,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/09fc83,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03g9xj,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/05_z42,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0phrl,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0kfpm,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01fx1l,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01ft14,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01f3p_,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01vnbh,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02rkkn1,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01kt_j,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/039c26,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0d7vtk,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03nymk,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/04xbq3,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02r5qtm,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0vjr,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02rq7nd,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/02gl58,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/04kzqz,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0cpz4k,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0dsx3f,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/01h1bf,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0fkwzs,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/039fgy,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0ph24,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0b005,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/07zhjj,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/019nnl,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/07s8z_l,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0vhm,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0300ml,1,1,1.0
http://bias.org/vocab/tv/tv_program/tv_producer./tv/tv_producer_term/producer_type,http://bias.org/entity/m/03j63k,1,1,1.0
http://bias.org/vocab/olympics/olympic_games/participating_countries,http://bias.org/entity/m/0kbws,175,133,0.76
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0fbw6,70,50,0.71428573
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0fjfh,70,50,0.71428573
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/037ls6,70,43,0.6142857
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0f25w9,70,43,0.6142857
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/04zpv,70,49,0.7
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/061_f,70,52,0.74285716
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/014j1m,70,50,0.71428573
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0cxn2,70,49,0.7
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/09728,70,45,0.64285713
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/07j87,70,43,0.6142857
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0fj52s,70,52,0.74285716
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0hkxq,70,53,0.75714284
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0frq6,70,48,0.6857143
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/01645p,70,45,0.64285713
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/01nkt,70,51,0.7285714
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0971v,70,39,0.55714285
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/033cnk,70,52,0.74285716
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/05z55,70,41,0.5857143
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0dj75,70,46,0.6571429
http://bias.org/vocab/food/food/nutrients./food/nutrition_fact/nutrient,http://bias.org/entity/m/0fbdb,70,52,0.74285716
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/0342h,120,85,0.7083333
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/05r5c,120,66,0.55
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/05148p4,120,69,0.575
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/0l14md,120,80,0.6666667
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/03bx0bm,120,63,0.525
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/02hnl,120,68,0.56666666
http://bias.org/vocab/music/performance_role/regular_performances./music/group_membership/role,http://bias.org/entity/m/018vs,120,71,0.59166664
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/0b_7k,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/0161sp,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/01bczm,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/015pkc,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/0gdh5,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/05r5w,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/03j24kf,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/01w524f,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/01vv7sc,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/058s57,2,2,1.0
http://bias.org/vocab/base/eating/practicer_of_diet/diet,http://bias.org/entity/m/01xv77,2,2,1.0
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/05g49,20,11,0.55
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/0289q,20,13,0.65
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/03b3j,20,14,0.7
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/06rny,20,12,0.6
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/03lsq,20,11,0.55
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/043vc,20,11,0.55
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/0fsb_6,20,13,0.65
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/084l5,20,13,0.65
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/05g3b,20,13,0.65
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/05tg3,20,12,0.6
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/04ls81,20,14,0.7
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/05gg4,20,14,0.7
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/0wsr,20,12,0.6
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/05tfm,20,13,0.65
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/06x76,20,12,0.6
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/01c_d,20,11,0.55
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/07l24,20,11,0.55
http://bias.org/vocab/sports/sports_team/roster./american_football/football_historical_roster_position/position_s,http://bias.org/entity/m/07kcvl,20,13,0.65
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/02_286,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0d9jr,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0cv3w,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/030qb3t,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01smm,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0n1rj,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01_d4,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f2tj,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/019fh,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/05jbn,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0ftxw,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/02dtg,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/071vr,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/02hrh0_,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f2rq,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f2w0,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0_vn7,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/094jv,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/013yq,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01cx_,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0fvyg,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0dclg,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/02cl1,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0ply0,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0rh6k,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0c_m3,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/07bcn,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/06wxw,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0vzm,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f2v0,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f04v,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f2r6,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01sn3,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0d6lp,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0fsb8,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01snm,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0fvzg,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/02frhbc,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/068p2,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0nbwf,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0chrx,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/02j3w,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f__1,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0f2s6,5,3,0.6
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/03l2n,5,5,1.0
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0dyl9,5,4,0.8
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0fr0t,5,5,1.0
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/05drr9,12,9,0.75
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/030wkp,12,11,0.9166667
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/02k21g,12,9,0.75
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/04s430,12,7,0.5833333
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/04h07s,12,9,0.75
http://bias.org/vocab/base/saturdaynightlive/snl_cast_member/seasons./base/saturdaynightlive/snl_season_tenure/cast_members,http://bias.org/entity/m/086nl7,12,8,0.6666667
