relation,option,headEntities,headEntitiesForOption,optionRepresented
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01b66t,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0g60z,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/014gjp,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03y3bp7,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/05f4vxd,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01rf57,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0300ml,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/015pnb,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0828jw,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03_8kz,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/030cx,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03g9xj,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02_1q9,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01f3p_,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01cvtf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0kfpm,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01j7mr,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01g03q,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/07zhjj,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0431v3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03ln8b,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03cv_gy,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02rq7nd,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0ddd0gc,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02k_4g,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/04xbq3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/06zsk51,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0304nh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01q_y0,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/06y_n,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0gxsh4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01b65l,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0cwrr,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01fs__,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02rlj20,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/063ykwt,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0330r,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01b64v,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/05p9_ql,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01dvry,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/05sy0cv,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0h3mh3q,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0524b41,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01h1bf,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0b005,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/099pks,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03_b1g,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/04mx8h4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0fpxp,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/07s8z_l,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/06qv_,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02_1kl,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01j67j,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03nt59,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0m123,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/072kp,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/039fgy,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/03j63k,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02qkq0,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/09fc83,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01b66d,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0n2bh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/07vqnc,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/025x1t,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/043qqt5,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02rcwq0,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/06qwh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01fx1l,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02h2vv,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0dsx3f,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01hvv0,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02_1rq,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02gl58,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/017f3m,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/039c26,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0fhzwl,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/053x8hr,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0phrl,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/01b9w3,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02r5qtm,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0cpz4k,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02xhwm,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02rkkn1,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0584r4,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/02nf2c,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0557yqh,1,1,1.0
http://bias.org/vocab/tv/tv_producer_type/tv_producers_of_this_type./tv/tv_producer_term/program,http://bias.org/entity/m/0pc_l,1,1,1.0
http://bias.org/vocab/olympics/olympic_athlete/medals_won./olympics/olympic_medal_honor/olympics,http://bias.org/entity/m/06sks6,29,16,0.55172414
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01k3tq,49,41,0.8367347
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01_gx_,49,36,0.7346939
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0km5c,49,39,0.79591835
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/0km3f,49,38,0.7755102
http://bias.org/vocab/base/petbreeds/city_with_dogs/top_breeds./base/petbreeds/dog_city_relationship/dog_breed,http://bias.org/entity/m/01t032,49,38,0.7755102
http://bias.org/vocab/business/business_operation/liabilities./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,61,61,1.0
http://bias.org/vocab/base/schemastaging/athlete_extra/salary./base/schemastaging/athlete_salary/currency,http://bias.org/entity/m/09nqf,34,20,0.5882353
http://bias.org/vocab/location/statistical_region/gdp_nominal_per_capita./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,190,172,0.9052632
http://bias.org/vocab/business/business_operation/assets./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,181,180,0.9944751
http://bias.org/vocab/military/military_person/participated_in_conflicts,http://bias.org/entity/m/081pw,75,54,0.72
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmfb,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/01k8vh,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm2v,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmbv,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0fw9vx,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm9w,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmm4,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/02pqcfz,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm3v,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm6n,7,6,0.85714287
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmfv,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm5b,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm74,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm4v,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm4b,7,6,0.85714287
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/04cxw5b,7,6,0.85714287
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmhr,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jml5,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm7n,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmcb,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmj7,7,5,0.71428573
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmcv,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jm64,7,4,0.5714286
http://bias.org/vocab/sports/sports_position/players./basketball/basketball_roster_position/team,http://bias.org/entity/m/0jmh7,7,4,0.5714286
http://bias.org/vocab/tv/tv_producer/programs_produced./tv/tv_producer_term/producer_type,http://bias.org/entity/m/0ckd1,225,225,1.0
http://bias.org/vocab/location/statistical_region/gni_in_ppp_dollars./measurement_unit/dated_money_value/currency,http://bias.org/entity/m/09nqf,151,151,1.0
http://bias.org/vocab/fictional_universe/fictional_character/powers_or_abilities,http://bias.org/entity/m/0dybqm,8,5,0.625
http://bias.org/vocab/fictional_universe/fictional_character/powers_or_abilities,http://bias.org/entity/m/01515d,8,5,0.625
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/081t6,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/09bg4l,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/0d3k14,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/06c97,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/042kg,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/03_js,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/0rlz,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/0835q,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/08959,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/06c0j,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/042f1,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/09b6zr,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/083pr,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/07hyk,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/083p7,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/042fk,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/034rd,3,2,0.6666667
http://bias.org/vocab/government/government_office_or_title/office_holders./government/government_position_held/appointed_by,http://bias.org/entity/m/0b22w,3,2,0.6666667
http://bias.org/vocab/computer/computer_manufacturer_brand/computer_models,http://bias.org/entity/m/066kp,3,2,0.6666667
http://bias.org/vocab/government/politician/government_positions_held./government/government_position_held/office_position_or_title,http://bias.org/entity/m/060d2,52,31,0.59615386
http://bias.org/vocab/baseball/baseball_player/former_teams./sports/sports_team_roster/team,http://bias.org/entity/m/0cqt41,6,4,0.6666667
http://bias.org/vocab/user/robert/us_congress/congressional_caucus/current_house_members,http://bias.org/entity/m/02hy5d,6,4,0.6666667
http://bias.org/vocab/organization/non_profit_organization/registered_with./organization/non_profit_registration/registering_agency,http://bias.org/entity/m/03z19,125,125,1.0
http://bias.org/vocab/government/political_appointer/appointees./government/government_position_held/jurisdiction_of_office,http://bias.org/entity/m/09c7w0,36,29,0.8055556
http://bias.org/vocab/award/hall_of_fame_inductee/hall_of_fame_inductions./award/hall_of_fame_induction/category,http://bias.org/entity/m/03k3r,1,1,1.0
http://bias.org/vocab/film/film/runtime./film/film_cut/film_release_region,http://bias.org/entity/m/09c7w0,136,78,0.5735294
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/second_place,http://bias.org/entity/m/02vptk_,6,5,0.8333333
http://bias.org/vocab/base/contractbridge/bridge_player/first_place_finish./base/contractbridge/bridge_tournament_standings/second_place,http://bias.org/entity/m/09fqdt,6,4,0.6666667
http://bias.org/vocab/base/schemastaging/organization_extra/phone_number./base/schemastaging/phone_sandbox/service_language,http://bias.org/entity/m/02h40lc,134,130,0.9701493
http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_roster_position/position,http://bias.org/entity/m/02qvdc,48,38,0.7916667
http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_roster_position/position,http://bias.org/entity/m/02qvzf,48,39,0.8125
http://bias.org/vocab/sports/sports_team/roster./ice_hockey/hockey_roster_position/position,http://bias.org/entity/m/02qvl7,48,38,0.7916667
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/01xv77,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/01ttg5,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/058s57,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/01bczm,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/01vv7sc,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/03j24kf,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/015pkc,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/01w524f,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/0161sp,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/0gdh5,2,2,1.0
http://bias.org/vocab/base/eating/diets/people_who_follow_this_diet,http://bias.org/entity/m/05r5w,2,2,1.0
http://bias.org/vocab/location/neighborhood/neighborhood_of,http://bias.org/entity/m/0k_s5,20,11,0.55
http://bias.org/vocab/user/alexander/philosophy/era/philosophers,http://bias.org/entity/m/0b78hw,2,2,1.0
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/04l590,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnr_,5,4,0.8
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnmj,5,4,0.8
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/02fp3,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/04l5f2,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnrk,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnlm,5,4,0.8
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0c41y70,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0j5m6,5,4,0.8
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/04l5d0,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/04l57x,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/030ykh,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0bszz,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0gx159f,5,4,0.8
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/04l59s,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/02r7lqg,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnr3,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/01tz_d,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnnx,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0hmtk,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0b6p3qf,5,4,0.8
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0hm2b,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0gvt8sz,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnq8,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnm2,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0jnm_,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0j8js,5,3,0.6
http://bias.org/vocab/sports/sports_position/players./ice_hockey/hockey_roster_position/team,http://bias.org/entity/m/0c1gj5,5,3,0.6
http://bias.org/vocab/base/schemastaging/tv_actor_extra/regular_dubbing_performances./base/schemastaging/tv_star_dubbing_performance/language,http://bias.org/entity/m/02h40lc,49,45,0.9183673
http://bias.org/vocab/baseball/baseball_player/batting_stats./baseball/batting_statistics/team,http://bias.org/entity/m/0cqt41,5,5,1.0
http://bias.org/vocab/sports/sport/related_equipment,http://bias.org/entity/m/034qg,1,1,1.0
http://bias.org/vocab/film/film/distributors./film/film_film_distributor_relationship/region,http://bias.org/entity/m/07ssc,134,127,0.9477612
